seller_id,total_vendas,qtd_pedidos,ticket_medio
dbc22125167c298ef99da25668e1011f,33776.78,406,78.73375291375291
9c0e69c7bf2619675bbadf47b43f655a,33702.78,157,163.6057281553398
76d5af76d0271110f9af36c92573f765,33461.6,131,210.4503144654088
1835b56ce799e6a4dc4eddc053f04066,33344.21,423,59.75664874551971
5c243662ce92d84573bfaff24c3e3700,32862.02,98,328.62019999999995
2528513dd95219a6013d4d05176e391a,32689.1,161,195.74311377245508
855668e0971d4dfd7bef1b6a4133b41b,32208.16,312,98.49590214067278
70eea00b476a314817cefde4aad4f89a,31994.649999999998,108,280.6548245614035
7681ef142fd2c19048da7430856b5588,31941.81,59,414.82870129870133
e59aa562b9f8076dd550fcddf0e73491,31574.3,70,375.8845238095238
88460e8ebdecbfecb5f9601833981930,31546.550000000003,248,104.4587748344371
0241d4d5d36f10f80c644447315af0bd,31397.7,238,127.6329268292683
87142160b41353c4e5fca2360caf6f92,31095.98,305,91.72855457227139
70a12e78e608ac31179aea7f8422044b,30858.53,315,94.08088414634146
53e4c6e0f4312d4d2107a8c9cddf45cd,30148.95,473,57.7566091954023
d23019c84ffae2d5ef2270367b8605fc,29205.1,39,748.8487179487179
900ba814c251a692506d7834c1218441,29099.690000000002,88,330.6782954545455
1554a68530182680ad5c8b042c3ab563,29052.53,247,108.00197026022305
0b90b6df587eb83608a64ea8b390cf07,28592.32,164,136.15390476190476
7e1fb0a3ebfb01ffb3a7dae98bf3238d,27349.53,159,157.1812068965517
59b22a78efb79a4797979612b885db36,27184.5,125,204.39473684210526
d1c281d3ae149232351cd8c8cc885f0d,26942.6,215,112.26083333333332
b32be1695eb7ec5f10f72d9610a12527,26874.0,45,584.2173913043479
12b9676b00f60f3b700e83af21824c0e,26774.0,135,198.32592592592593
a3a38f4affed601eb87a97788c949667,26533.32,254,100.88714828897338
de23c3b98a88888289c6f5cc1209054a,26399.670000000002,164,145.85453038674035
9f505651f4a6abe901a56cdc21508025,26361.82,397,61.306558139534886
16090f2ca825584b5a147ab24aa30c86,25716.44,402,62.7230243902439
a416b6a846a11724393025641d4edd5e,25670.72,162,141.827182320442
b94cc9f10ddc85e4ba73a6f7974e7101,25346.1,39,649.9
c003204e1ab016dfa150abc119207b24,25108.09,197,124.29747524752476
001cca7ae9ae17fb1caed9dfb1094831,25080.03,200,104.9373640167364
1900267e848ceeba8fa32d80c1a5f5a8,24982.53,411,47.22595463137996
1c68394e931a64f90ea236c5ea590300,24832.75,142,145.22076023391813
b1b3948701c5c72445495bd161b83a4c,24699.19,18,1372.177222222222
f62d7bb4a613ec758a03342d46b580b2,24665.0,32,770.78125
dc4a0fc896dc34b0d5bfec8438291c80,24180.77,231,97.11152610441768
b37c4c02bda3161a7546a4e6d222d5b2,24075.0,4,1605.0
710e3548e02bc1d2831dfc4f1b5b14d4,23979.11,136,168.86697183098593
2b3e4a2a3ea8e01938cabda2a3e5cc79,23629.15,52,437.57685185185187
1a3df491d1c4f1589fc2b934ada68bf2,23302.7,167,130.91404494382022
40db9e9aa57f7bb151bcda6b0f9bdbb7,23168.0,12,1930.6666666666667
612170e34b97004b3ba37eae81836b4c,23065.02,107,209.68200000000002
897060da8b9a21f655304d50fd935913,23023.92,317,53.544
8444e55c1f13cd5c179851e5ca5ebd00,22873.21,99,209.8459633027523
7b0df942f46435babab05d49b744b2c4,22600.63,32,706.2696875
7ad32824caee82087b3e2e5f33b1bf32,22505.1,151,122.31032608695651
744dac408745240a2c2528fb1b6028f3,22490.6,79,267.74523809523805
06e5eefc71ec47ae763c5c6f8db7064f,22188.56,92,233.56378947368424
f45122a9ab94eb4f3f8953578bc0c560,22078.29,187,110.39145
05ff92fedb5be47920fea08e501238b9,21992.78,59,354.7222580645161
ff69aa92bb6b1bf9b8b7a51c2ed9cf8b,21940.8,20,1097.04
8f2ce03f928b567e3d56181ae20ae952,21712.9,153,124.07371428571429
59fb871bf6f4522a87ba567b42dafecf,21708.57,126,169.598203125
d2374cbcbb3ca4ab1086534108cc3ab7,21223.92,524,33.63537242472266
48162d548f5b1b11b9d29d1e01f75a61,20510.14,68,225.38615384615383
729f06993dac8e860d4f02d7088ca48a,20485.079999999998,96,178.1311304347826
00ee68308b45bc5e2660cd833c3f81cc,20260.0,135,117.79069767441861
bfd27a966d91cfaafdb25d076585f0da,19921.0,117,168.82203389830508
004c9cd9d87a3c30c522c48c4fc07416,19712.71,158,115.95711764705882
d650b663c3b5f6fb392b6326366efa9a,19242.9,60,320.71500000000003
821fb029fc6e495ca4f08a35d51e53a5,19187.42,28,661.635172413793
f457c46070d02cadd8a68551231220dd,19093.0,199,81.59401709401709
2a5b78b41cd05baeac8df54c6606b92c,19025.36,49,317.08933333333334
dc317f341ab0e22f39acbd9dbf9b4a1f,18988.4,55,327.38620689655176
96493fab2fbb13a14d0c0e8772eef5c3,18969.0,63,296.390625
44073f8b7e41514de3b7815dd0237f4f,18729.64,144,122.4159477124183
cd68562d3f44870c08922d380acae552,18569.7,125,140.67954545454546
0dd184061fb0eaa7ca37932c68ab91c5,18446.92,161,95.57989637305698
527801b552d0077ffd170872eb49683b,17942.8,90,195.0304347826087
a888faf2d1baececa6baf9c3d603ee1f,17765.8,54,323.01454545454544
9de4643a8dbde634fe55621059d92273,17560.34,72,216.79432098765432
8b321bb669392f5163d04c59e235e066,17535.69,943,17.225628683693515
c72de06d72748d1a0dfb2125be43ba63,17522.0,21,796.4545454545455
165fc07beebdcb6190fba8a06db2a449,17481.4,50,273.146875
0c8380b62e38e8a1e6adbeba7eb9688c,17348.79,182,78.85813636363636
1e8b33f18b4f7598d87f5cbee2282cc2,17309.06,123,123.63614285714287
94144541854e298c2d976cb893b81343,17286.28,68,227.45105263157893
54a1852d1b8f10312c55e906355666ee,17226.44,200,84.44333333333333
abe42c5d03695b4257b5c6cbf4e6784e,17159.0,50,343.18
41b39e28db005d9731d9d485a83b4c38,17112.55,195,74.08030303030303
4a3ccda38b2129705f3fb522db62ca31,17062.59,66,218.75115384615384
76d64c4aca3a7baf218bf93ef7fa768d,16911.8,64,245.09855072463768
c3acdfac4e3e97ff87529454fbc03642,16788.0,12,1399.0
86ccac0b835037332a596a33b6949ee1,16619.93,180,79.14252380952381
8ae520247981aa06bc94abddf5f46d34,16320.99,65,251.09215384615385
7aa4334be125fcdd2ba64b3180029f14,16234.81,217,67.64504166666667
ef0ace09169ac090589d85746e3e036f,16223.300000000001,129,115.88071428571429
fa40cc5b934574b62717c68f3d678b6d,16055.87,307,47.22314705882353
1f1bb1f0859883505541bdd6606193e5,16040.84,27,553.1324137931034
0adac9fbd9a2b63cccaac4f8756c1ca8,15960.95,110,112.40105633802817
4b9750c8ad28220fe6702d4ecb7c898f,15915.3,218,71.69054054054054
2a84855fd20af891be03bc5924d2b453,15819.1,164,94.16130952380952
229c3efbfb0ea2058de4ccdfbc3d784a,15744.0,121,106.37837837837837
f9244d45189d3a3605499abddeade7d5,15731.43,21,749.1157142857143
d921b68bf747894be13a97ae52b0f386,15645.8,77,203.1922077922078
6061155addc1e54b4cfb51c1c2a32ad8,15633.4,28,473.73939393939395
c33847515fa6305ce6feb1e818569f13,15519.85,114,121.248828125
85d9eb9ddc5d00ca9336a2219c97bb13,15415.24,509,29.531111111111112
213b25e6f54661939f11710a6fddb871,15379.5,155,79.27577319587628
e5a38146df062edaf55c38afa99e42dc,15360.07,121,122.88056
c847e075301870dd144a116762eaff9a,15348.7,42,356.946511627907
ce248b21cb2adc36282ede306b7660e5,15230.06,65,230.75848484848484
79ebd9a61bac3eaf882805ed4ecfa12a,15092.79,136,105.54398601398601
75d34ebb1bd0bd7dde40dd507b8169c3,15048.28,62,209.0038888888889
e2a1ac9bf33e5549a2a4f834e70df2f8,14999.449999999999,5,2999.89
01fdefa7697d26ad920e9e0346d4bd1b,14921.43,129,113.90404580152672
1b4c3a6f53068f0b6944d2d005c9fc89,14760.300000000001,113,126.15641025641027
a5cba26a62b8b4d0145b68b841e62e7f,14737.84,54,267.9607272727273
87b740daf17b5d1be335a64164ec6842,14699.87,13,1130.7592307692307
4c2b230173bb36f9b240f2b8ac11786e,14592.27,261,42.17419075144509
080199a181c46c657dc5aa235411be3b,14504.2,79,174.74939759036147
8e6d7754bc7e0f22c96d255ebda59eba,14497.27,85,111.51746153846155
cf8ab1616079e2793aa29d524df01bb1,14391.0,9,1599.0
5cf13accae3222c70a9cac40818ae839,14383.2,149,92.2
a6bd7d1ccdac48c6b33b28596b7eb122,14368.61,16,898.038125
66922902710d126a0e7d26b0e3805106,14362.3,151,92.06602564102563
aba1721a889e04decc910aa13b768ef4,14103.3,83,153.2967391304348
f08a5b9dd6767129688d001acafc21e5,14069.630000000001,11,781.6461111111112
3b15288545f8928d3e65a8f949a28291,14061.789999999999,104,116.21314049586776
c6bda72e4dbf5c5866b13cb1810c6d03,14059.380000000001,59,238.29457627118646
2e90cb1677d35cfe24eef47d441b7c87,13894.710000000001,127,101.42124087591242
a673821011d0cec28146ea42f5ab767f,13863.69,129,94.95678082191782
d94a40fd42351c259927028d163af842,13823.8,101,125.67090909090908
05f51e13da97139648b8125c31e5f51b,13769.01,60,218.5557142857143
440dd6ab244315c632130ecfb63827b1,13696.9,94,144.1778947368421
b8bc237ba3788b23da09c0f1f3a3288c,13685.710000000001,45,291.1853191489362
6039e27294dc75811c0d8a39069f52c0,13670.7,64,182.276
1f9ab4708f3056ede07124aad39a2554,13602.73,78,172.18645569620253
6d66611d7c44cc30ce351abc49a68421,13593.4,166,77.23522727272727
240b9776d844d37535668549a396af32,13592.08,36,377.5577777777778
610f72e407cdd7caaa2f8167b0163fd8,13585.16,16,799.1270588235294
289cdb325fb7e7f891c38608bf9e0962,13544.95,110,107.49960317460318
0b35c634521043bf4b47e21547b99ab5,13533.65,51,173.50833333333333
a3e9a2c700480d9bb01fba070ba80a0e,13440.8,130,93.33888888888889
d05ae8f7a5bd1d2a690a44cd079e4e27,13436.0,78,165.87654320987653
34d1ca11b242c0fee2c834ae8d788566,13422.24,40,327.3717073170732
1ca7077d890b907f89be8c954a02686a,13341.57,115,97.38372262773723
8cc6a0e5738e61a87b03c78b2ba9db4b,13312.4,24,512.0153846153846
669ae81880e08f269a64487cfb287169,13248.87,162,71.23048387096775
5d378b73ab7dd6f0418d743e5dcb0bd1,13243.0,7,1891.857142857143
ad97a199236354e53fcd91a5a913e9a2,13205.9,17,733.661111111111
c31eff8334d6b3047ed34bebd4d62c36,13191.5,122,107.2479674796748
e8b3a3a38279a82f0e5d006d5e5b7d2c,13154.7,87,142.9858695652174
6edacfd9f9074789dad6d62ba7950b9c,13147.1,208,60.032420091324205
99eaacc9e6046db1c82b163c5f84869f,13139.17,66,187.70242857142858
9e6229250fedbe05838fef417b74e7fb,13132.2,74,168.36153846153846
431af27f296bc6519d890aa5a05fdb11,13109.5,117,104.876
d50d79cb34e38265a8649c383dcffd48,13012.42,70,185.8917142857143
530ec6109d11eaaf87999465c6afee01,12983.810000000001,97,124.84432692307693
6e386f64c84e482f0b9abf960797ee1b,12938.3,30,431.27666666666664
e24fc9fcd865784fb25705606fe3dfe7,12936.0,52,231.0
039e6ad9dae79614493083e241147386,12925.0,5,2585.0
c60b801f2d52c7f7f91de00870882a75,12913.5,41,314.9634146341463
cfb1a033743668a192316f3c6d1d2671,12803.64,147,69.585
ac3508719a1d8f5b7614b798f70af136,12775.84,103,122.84461538461538
ed4acab38528488b65a9a9c603ff024a,12759.45,32,318.98625000000004
7202e2ba20579a9bd1acb29e61fe71f6,12750.5,53,231.8272727272727
2b1a40c1daabc6ca280c4b815c101841,12732.6,23,363.78857142857146
c66dccfb3f109511246da627dd5a2498,12708.55,45,282.4122222222222
2e1c9f22be269ef4643f826c9e650a52,12687.68,167,73.33919075144509
00fc707aaaad2d31347cf883cd2dfe10,12684.9,103,93.96222222222222
b372ee768ed69e46ca8cdbd267aa7a38,12630.0,63,183.04347826086956
66e0557ecc2b4dbea057e93f215f68d8,12480.0,31,402.5806451612903
a7f13822ceb966b076af67121f87b063,12477.64,75,145.0888372093023
2138ccb85b11a4ec1e37afbd1c8eda1f,12357.03,396,28.804265734265737
056b4ada5bbc2c50cc7842547dda6b51,12333.390000000001,65,186.86954545454546
d6b1ce66b035a475f00c017792ff9769,12277.4,92,113.67962962962963
48436dade18ac8b2bce089ec2a041202,12271.710000000001,138,81.26960264900663
c510bc1718f0f2961eaa42a23330681a,12251.0,13,942.3846153846154
fbc14c0cf93505ef89f64665ffa4a7b5,12227.82,18,679.3233333333333
c8b0e2b0a7095e5d8219575d5e7e1181,12170.210000000001,84,143.1789411764706
70c27847eca8195c983ed7e798c56743,12077.52,77,123.24000000000001
ff063b022a9a0aab91bad2c9088760b7,12076.5,94,125.796875
e26901d5ab434ce92fd9b5c256820a4e,11990.9,202,54.25746606334842
701938c450705b8ae65fc923b70f35c7,11983.28,75,106.99357142857143
c4f7fee5b0db50e87766f5a4d1b1b758,11961.829999999998,8,1329.092222222222
128639473a139ac0f3e5f5ade55873a5,11908.849999999999,533,21.26580357142857
d71d863e5ef30d94e440c11be17dcd8f,11900.9,29,330.5805555555555
8b8cfc8305aa441e4239358c9f6f2485,11892.0,15,792.8
7901646fdd36a55f564ffaf2dbccaaf7,11857.08,22,439.1511111111111
09f952a5f58d2285b0372551ae8f9b01,11821.5,50,211.09821428571428
adbc26658d6c7b4b6219f9d934598091,11806.4,88,128.3304347826087
0be8ff43f22e456b4e0371b2245e4d01,11805.5,161,65.58611111111111
72c5da29406b4234927b81855e7b64f6,11798.69,31,380.6029032258065
ce7d1888639e6fb06b2749cbfdac1ff7,11793.89,78,140.4034523809524
23d7c96d4a1160db1c726b248601b25a,11766.94,53,213.94436363636365
d1b65fc7debc3361ea86b5f14c68d2e2,11703.07,40,285.44073170731707
bba3293d6f5d5af2f415e004e8b93ae3,11702.1,17,688.3588235294118
25e6ffe976bd75618accfe16cefcbd0d,11691.61,108,99.9282905982906
c4d51195486dc781531876a7d00453d8,11468.98,17,674.6458823529412
80e6699fe29150b372a0c8a1ebf7dcc8,11441.56,98,114.4156
b4f8921fcc4ff77b66bea6dda43dcd51,11395.05,18,569.7524999999999
cab85505710c7cb9b720bceb52b01cee,11389.1,206,54.4933014354067
1d8dbc4f32378d715c717c1c1fc57bae,11315.89,92,115.46826530612245
813348c996469b40f2e028d5429d3495,11205.83,179,55.47440594059406
6cd68b3ed6d59aaa9fece558ad360c0a,11188.57,149,71.26477707006369
5a8e7d5003a1f221f9e1d6e411de7c23,11171.9,139,61.7232044198895
ccb83a794700270fde70898fe9ff368b,11062.0,12,921.8333333333334
8d956fec2e4337affcb520f56fd8cbfd,11015.19,211,48.312236842105264
6973a06f484aacf400ece213dbf3d946,11011.05,95,95.74826086956521
95e03ca3d4146e4011985981aeb959b9,11009.960000000001,175,57.046424870466325
7ea5bfa6c340f58f8e71fc1f0412b0d6,11002.89,98,105.79701923076922
54965bbe3e4f07ae045b90b0b8541f52,10961.300000000001,78,127.45697674418606
82e0a475a88cc9595229d8029273f045,10930.02,42,136.62525
dd2bdf855a9172734fbc3744021ae9b9,10816.7,108,95.72300884955753
0ea22c1cfbdc755f86b9b54b39c16043,10711.7,237,39.82044609665428
ce27a3cc3c8cc1ea79d11e561e9bebb6,10682.65,135,65.13810975609756
c9c7905cffc4ef9ff9f113554423e671,10657.18,127,76.67035971223022
bd23da7354813347129d751591d1a6e2,10544.300000000001,89,117.1588888888889
f3b80352b986ab4d1057a4b724be19d0,10505.1,87,114.1858695652174
f262cbc1c910c83959f849465454ddd3,10482.83,192,50.64169082125604
c864036feaab8c1659f65ea4faebe1da,10454.2,58,180.2448275862069
b499c00f28f4b7069ff6550af8c1348a,10327.130000000001,152,55.22529411764707
ea566164622c6b439516ab18062c42cd,10309.42,50,198.2580769230769
33a6f4b1e7cdc205511e76ba1b6e0186,10295.01,105,81.70642857142857
9d5a9018aee56acb367ba9c3f05d1d6a,10292.310000000001,67,130.28240506329115
06532f10282704ef4c69168b914b77be,10220.5,8,1135.611111111111
1c5e4e49b9079480255b49d50aac1aa9,10173.11,12,847.7591666666667
7b1222c3624aa89b9558b50a2594188c,10103.52,22,459.2509090909091
5058e8c1e82653974541e83690655b4a,10022.82,63,128.4976923076923
0df3984f9dfb3d49ac6366acbd3bbb85,10021.49,87,112.60101123595506
5343d0649eca2a983820bfe93fc4d17e,10000.64,71,90.09585585585585
054694fa03fe82cec4b7551487331d74,9983.1,21,453.77727272727276
9d4db00d65d7760644ac0c14edb5fd86,9979.7,98,99.79700000000001
961dff0a659b4561334372337dd897d9,9946.0,4,2486.5
5882820ef11c4c068eea0677a7a879b4,9925.5,14,708.9642857142857
4830e40640734fc1c52cd21127c341d4,9843.47,210,44.94735159817351
ef506c96320abeedfb894c34db06f478,9771.43,324,28.7395
17ca9b9e9b9ef8fdb529001b49ebb50f,9754.83,116,75.61883720930233
7040e82f899a04d1b434b795a43b4617,9738.2,212,42.71140350877193
ca3bd7cd9f149df75950150d010fe4a2,9731.85,71,70.52065217391305
7b07b3c7487f0ea825fc6df75abd658b,9731.85,93,99.3045918367347
01cf7e3d21494c41fb86034f2e714fa1,9729.36,61,145.21432835820897
17306570e772e7718c92a562d33f5f1d,9669.8,29,302.18125
e96498ed8daaa3e9c23f7a62da76591c,9619.09,34,282.9144117647059
31344c16881c08a8a72c6d2eb29918c1,9615.7,43,223.62093023255815
e7df4cd29ab5abab70fb0783ddb53987,9608.699999999999,23,400.36249999999995
73a63f72308aa20a46f4b1632018f196,9606.8,29,234.3121951219512
b2ac621f0d0322434d04a12b078b9369,9575.5,30,319.18333333333334
1c129092bf23f28a5930387c980c0dfc,9553.619999999999,201,43.42554545454545
36a968b544695394e4e9d7572688598f,9482.87,154,58.53623456790124
3db66a856d18a9cba7c9241fc5221c50,9478.300000000001,94,97.71443298969074
270297ead4c65a6cd2593960d2af6b21,9422.4,18,471.12
81a1104df0f08b59c68aa5b03cfe398e,9420.880000000001,73,129.05315068493152
066a6914e1ebf3ea95a216c73a986b91,9410.380000000001,68,127.16729729729731
cb8bcce248bb1fb274ba762d8b971456,9402.2,68,136.26376811594204
a00824eb9093d40e589b940ec45c4eb0,9399.97,3,3133.3233333333333
5b8154610ebb21fb90eb587365e673df,9397.54,38,229.20829268292684
3c487ae8f8d7542beff5788e2e0aea83,9385.699999999999,30,284.4151515151515
aaed1309374718fdd995ee4c58c9dfcd,9376.95,105,83.72276785714287
8b28d096634035667e8263d57ba3368c,9375.7,143,60.4883870967742
05feb94f19d094d4b0f9281f0b1d4c99,9353.0,6,1558.8333333333333
048c2757535328e0d7dac690ad3c0aae,9264.78,51,181.6623529411765
aafe36600ce604f205b86b5084d3d767,9251.4,129,70.62137404580153
624f4ece8da4aafb77699233d480f8ef,9205.0,53,167.36363636363637
dd7ddc04e1b6c2c614352b383efe2d36,9178.51,122,64.18538461538462
4e7c18b98d84e05cbae3ff0ff03846c2,9177.9,82,103.12247191011235
6c12e40690c335dbc2f68a4134d30dc1,9139.2,16,507.73333333333335
f80edd2c5aaa505cc4b0a3b219abf4b8,9108.2,119,71.1578125
8e8a7ce9f2f970dc00e2acf6f6e199f6,9101.0,65,137.8939393939394
0db783cfcd3b73998abc6e10e59a102f,9077.4,132,66.25839416058393
06df0c10d34e459d9672bc77388742eb,9070.0,26,302.3333333333333
fffd5413c0700ac820c7069d66d98c89,9062.3,60,148.5622950819672
9b013e03b2ab786505a1d3b5c0756754,9027.4,174,40.12177777777777
5f2684dab12e59f83bef73ae57724e45,9000.87,68,121.6333783783784
403aa86912527d730337ffcb0fb096ab,8959.89,11,814.5354545454545
f27e33c6d29b5138fa9967bcd445b6d5,8888.3,93,90.69693877551019
32b8764b4ef628b53608fc34011fcc13,8884.0,36,233.78947368421052
d03698c2efd04a549382afa6623e27fb,8865.47,18,422.16523809523807
2089a6d640999f9b9141ac719b2af596,8830.82,44,200.70045454545453
1da3aeb70d7989d1e6d9b0e887f97c23,8823.52,265,26.9009756097561
a49928bcdf77c55c6d6e05e09a9b4ca5,8816.7,98,83.17641509433963
562fc2f2c2863ab7e79a9e4388a58a14,8814.199999999999,260,32.645185185185184
af4a0e4cfe1d9c26b6712b1be25a72e5,8757.98,21,336.8453846153846
18a349e75d307f4b4cc646a691ed4216,8711.53,121,58.86168918918919
6d803cb79cc31c41c4c789a75933b3c7,8711.4,58,131.9909090909091
6c7d50c24b3ccd2fd83b44d8bb34e073,8699.34,114,67.96359375
b1a81260566c1bac3114a6d124413f27,8684.69,51,160.8275925925926
9596c870880d900012f2e8e6e30d06d7,8606.25,22,358.59375
db2956745b3a8e9f3785c99f34b5d25e,8599.0,47,179.14583333333334
259f7b5e6e482c230e5bfaa670b6bb8f,8526.04,138,51.6729696969697
93dc87703c046b603023e75222018b45,8517.35,35,236.59305555555557
cbd996ad3c1b7dc71fd0e5f5df9087e2,8411.04,165,42.91346938775511
b18dc380845b24038cfc48006478f099,8353.3,44,154.69074074074072
6c177e38df6d3f34182b1f1d427231bf,8341.89,55,148.9623214285714
7d456afc660226829370f3173d14520c,8338.25,56,91.62912087912088
fcb5ace8bcc92f75707dc0f01a27d269,8318.63,62,113.95383561643834
784ba75dd9d20200c4caed3d7a77141a,8295.13,21,345.63041666666663
3078096983cf766a32a06257648502d1,8285.42,59,129.4596875
26d8a1c7c75d513045798992ead43aa2,8244.12,36,216.9505263157895
b92e3c8f9738272ff7c59e111e108d7c,8231.09,62,117.587
4371b634e0efc0e22b09b52907d9d469,8194.0,102,73.16071428571429
397c4d0c005b6f41f90098ac724e28cb,8177.0,5,1635.4
67883baaae6134ee81b271a542613728,8167.9,19,429.8894736842105
86bb7c4b535e49a541baf3266b1c95b1,8162.4,16,510.15
fdb9095204a334cd8872252ffec6f2db,8156.0,46,133.70491803278688
52d76513f0c4d97f3b99570e2c94ee31,8153.1,19,291.1821428571429
33a17d60c64393351ebf1ef860f4e0f2,8152.4800000000005,43,173.45702127659575
4bfc7a4a1cf8d4d2121c27422d9e50b5,8124.4,26,203.10999999999999
8fb791022c1fc8909664f48ab7dc636d,8119.95,5,1623.99
972d0f9cf61b499a4812cf0bfa3ad3c4,8089.29,83,91.92375
750303a20e9c56b2a6bc45cdce0b897d,8085.0,54,141.8421052631579
a2e874074c877c5a05abae80ad6e488f,8071.9800000000005,44,175.47782608695653
6bd69102ab48df500790a8cecfc285c2,8070.0,5,1614.0
5656537e588803a555b8eb41f07a944b,8065.93,174,42.90388297872341
7a241947449cc45dbfda4f9d0798d9d0,8027.63,62,111.4948611111111
